pixel_id,lat,lon,min_lat,max_lat,min_lon,max_lon,MgO,Al2O3,SiO2,CaO,TiO2,FeO,K,Th,U,terrane,source
1602,55.0,-120.0,52.5,57.5,-124.0,-116.0,4.1918999999999995,28.261999999999997,43.946000000000005,17.949,0.0058649,4.3,307.86,0.87286,0.23729,highlands,LP-GRS (Prettyman et al. 2006)
1603,55.0,-112.0,52.5,57.5,-116.0,-108.0,7.018199999999999,27.258,42.376000000000005,18.102,0.20223,4.1190999999999995,454.77,0.9759,0.26542,highlands,LP-GRS (Prettyman et al. 2006)
1604,55.0,-104.0,52.5,57.5,-108.0,-100.0,7.2083,28.729,40.695,15.919,0.16476,4.8041,442.59,1.231,0.33507,highlands,LP-GRS (Prettyman et al. 2006)
1605,55.0,-96.0,52.5,57.5,-100.0,-92.0,6.204,26.828000000000003,43.697,17.371,0.12699,4.5409,756.51,1.3518,0.36803,highlands,LP-GRS (Prettyman et al. 2006)
1606,55.0,-88.0,52.5,57.5,-92.0,-84.0,4.2732,27.731,42.259,14.756,0.6460600000000001,6.857,838.37,1.8857,0.5138,highlands,LP-GRS (Prettyman et al. 2006)
1607,55.0,-80.0,52.5,57.5,-84.0,-76.0,11.148,24.056,42.338,14.038999999999998,0.50564,6.9885,1096.4,2.8925,0.78866,highlands,LP-GRS (Prettyman et al. 2006)
1608,55.0,-72.0,52.5,57.5,-76.0,-68.0,9.2446,20.875,40.271,16.7,1.9129,8.754000000000001,1625.0,3.6653,0.99963,kreep,LP-GRS (Prettyman et al. 2006)
1609,55.0,-64.0,52.5,57.5,-68.0,-60.0,6.3944,20.132,43.892,16.029,2.0347,9.6507,2040.3,4.8998,1.3367,kreep,LP-GRS (Prettyman et al. 2006)
1610,55.0,-56.0,52.5,57.5,-60.0,-52.0,10.67,20.604,41.884,16.596,0.91335,10.712000000000002,2244.1,5.7195,1.5604,kreep,LP-GRS (Prettyman et al. 2006)
1611,55.0,-48.0,52.5,57.5,-52.0,-44.0,8.2309,18.631,41.054,14.186000000000002,1.5168,13.152,2687.2,6.5308,1.7819,kreep,LP-GRS (Prettyman et al. 2006)
1612,55.0,-40.0,52.5,57.5,-44.0,-36.0,11.27,13.638,40.341,15.207999999999998,1.5406,12.683,2906.7,7.1733,1.9573,kreep,LP-GRS (Prettyman et al. 2006)
1613,55.0,-32.0,52.5,57.5,-36.0,-28.0,9.5793,17.297,40.766000000000005,16.506,2.009,12.183,3083.4,7.8056,2.1299,kreep,LP-GRS (Prettyman et al. 2006)
1614,55.0,-24.0,52.5,57.5,-28.0,-20.0,8.0687,16.489,38.546,17.811,2.3726000000000003,15.052,3132.1,7.6178,2.0787,kreep,LP-GRS (Prettyman et al. 2006)
1615,55.0,-16.0,52.5,57.5,-20.0,-12.0,11.466,19.828000000000003,36.256,16.517,1.6497000000000002,13.537,2678.0,7.0555,1.9252,kreep,LP-GRS (Prettyman et al. 2006)
1616,55.0,-8.0,52.5,57.5,-12.0,-4.0,11.857,23.188,37.646,13.975,1.4769,12.329,2329.9,6.0642,1.6545,kreep,LP-GRS (Prettyman et al. 2006)
1617,55.0,0.0,52.5,57.5,-4.0,4.0,10.555,20.437,39.550999999999995,14.271,1.3915,11.957,2122.8,5.2856,1.442,kreep,LP-GRS (Prettyman et al. 2006)
1618,55.0,8.0,52.5,57.5,4.0,12.0,9.4942,22.225,39.797,12.542,1.0515,11.675,1985.6,4.6748,1.2752,kreep,LP-GRS (Prettyman et al. 2006)
1619,55.0,16.0,52.5,57.5,12.0,20.0,11.48,16.347,39.591,14.08,1.8224,11.539,1730.3,4.3454,1.1853,kreep,LP-GRS (Prettyman et al. 2006)
1620,55.0,24.0,52.5,57.5,20.0,28.0,10.142,21.239,38.372,13.309,1.4031,11.503,1668.6,3.9132,1.0673,kreep,LP-GRS (Prettyman et al. 2006)
1621,55.0,32.0,52.5,57.5,28.0,36.0,11.563,18.941,38.718,15.358,1.0004000000000002,10.777,1435.9,3.4195,0.93251,mare,LP-GRS (Prettyman et al. 2006)
1622,55.0,40.0,52.5,57.5,36.0,44.0,8.584999999999999,20.658,43.225,16.393,0.75466,9.7061,1521.8,3.4047,0.92848,mare,LP-GRS (Prettyman et al. 2006)
1623,55.0,48.0,52.5,57.5,44.0,52.0,8.7095,28.402,42.062,13.613,0.37583,7.451199999999999,1104.8,2.3625,0.64396,highlands,LP-GRS (Prettyman et al. 2006)
1624,55.0,56.0,52.5,57.5,52.0,60.0,8.6355,26.39,42.553,13.309,0.60715,7.229299999999999,891.51,1.6528,0.45022,highlands,LP-GRS (Prettyman et al. 2006)
1625,55.0,64.0,52.5,57.5,60.0,68.0,6.851999999999999,29.797,41.774,13.165,0.5034000000000001,5.9692,668.37,1.4105,0.38407,highlands,LP-GRS (Prettyman et al. 2006)
1626,55.0,72.0,52.5,57.5,68.0,76.0,4.1899,22.368,45.706,15.756,0.65533,6.7428,670.12,1.1597,0.31559,highlands,LP-GRS (Prettyman et al. 2006)
1627,55.0,80.0,52.5,57.5,76.0,84.0,6.421499999999999,21.169,44.299,16.064,0.57762,6.1956999999999995,627.76,1.0381,0.28241,highlands,LP-GRS (Prettyman et al. 2006)
1628,55.0,88.0,52.5,57.5,84.0,92.0,5.5875,29.005,43.059999999999995,13.797999999999998,0.6086900000000001,4.787,677.58,0.92265,0.25088,highlands,LP-GRS (Prettyman et al. 2006)
1629,55.0,96.0,52.5,57.5,92.0,100.0,4.5654,30.871,42.542,15.903999999999998,0.33838,4.0057,618.08,0.97632,0.26553,highlands,LP-GRS (Prettyman et al. 2006)
1630,55.0,104.0,52.5,57.5,100.0,108.0,4.9235,22.675,46.809,18.048,0.11773,4.651000000000001,527.86,1.0584,0.28795,highlands,LP-GRS (Prettyman et al. 2006)
1631,55.0,112.0,52.5,57.5,108.0,116.0,7.304399999999999,23.241999999999997,45.897,16.772000000000002,0.1112399999999999,4.1047,541.57,1.0383,0.28247,highlands,LP-GRS (Prettyman et al. 2006)
1632,55.0,120.0,52.5,57.5,116.0,124.0,6.3459,26.622,41.262,18.064,0.33909,4.2836,451.86,0.95341,0.25928,highlands,LP-GRS (Prettyman et al. 2006)
1633,55.0,128.0,52.5,57.5,124.0,132.0,5.8819,23.361,44.139,16.528000000000002,0.33373,5.074,515.61,0.80556,0.21892,highlands,LP-GRS (Prettyman et al. 2006)
1634,55.0,136.0,52.5,57.5,132.0,140.0,3.1681,22.049,45.529,19.105,0.28884,5.5327,472.63,0.75103,0.20403,highlands,LP-GRS (Prettyman et al. 2006)
1635,55.0,144.0,52.5,57.5,140.0,148.0,8.5998,29.984,40.979,14.442,0.0229459999999999,4.2448,257.46,0.58639,0.15909,highlands,LP-GRS (Prettyman et al. 2006)
1636,55.0,152.0,52.5,57.5,148.0,156.0,6.1183000000000005,27.26,42.77,16.922,0.51215,4.3168999999999995,276.65,0.61995,0.16825,highlands,LP-GRS (Prettyman et al. 2006)
1637,55.0,160.0,52.5,57.5,156.0,164.0,6.0213,29.086,41.923,15.86,0.0,4.9344,345.43,0.64172,0.17419,highlands,LP-GRS (Prettyman et al. 2006)
1638,55.0,168.0,52.5,57.5,164.0,172.0,6.737,26.098,41.661,16.778000000000002,0.48439,4.6399,321.27,0.5013,0.13586,highlands,LP-GRS (Prettyman et al. 2006)
1639,55.0,176.0,52.5,57.5,172.0,180.0,5.8449,25.164,42.583,18.77,0.3809,4.5084,262.55,0.51197,0.13877,highlands,LP-GRS (Prettyman et al. 2006)
1640,60.0,-175.5,57.5,62.5,-180.0,-171.0,6.941999999999999,25.653,42.858,16.817999999999998,0.2701,4.1638,183.02,0.44128,0.11947,highlands,LP-GRS (Prettyman et al. 2006)
1641,60.0,-166.5,57.5,62.5,-171.0,-162.0,4.0226999999999995,29.282000000000004,45.37,14.201,0.16188,3.9214,371.94,0.44165,0.11957,highlands,LP-GRS (Prettyman et al. 2006)
1642,60.0,-157.5,57.5,62.5,-162.0,-153.0,2.7358,25.86,46.006,16.495,0.4044899999999999,4.2837,220.62,0.33287,0.089873,highlands,LP-GRS (Prettyman et al. 2006)
1643,60.0,-148.5,57.5,62.5,-153.0,-144.0,5.2368,25.086,44.746,15.795,0.32101,4.201,196.49,0.34319,0.09269,highlands,LP-GRS (Prettyman et al. 2006)
1644,60.0,-139.5,57.5,62.5,-144.0,-135.0,2.8334,32.393,42.591,14.473,0.22464,4.0538,436.18,0.42869,0.11603,highlands,LP-GRS (Prettyman et al. 2006)
1645,60.0,-130.5,57.5,62.5,-135.0,-126.0,4.2736,30.195,41.975,15.726,0.2092699999999999,4.5803,465.73,0.53378,0.14472,highlands,LP-GRS (Prettyman et al. 2006)
1646,60.0,-121.5,57.5,62.5,-126.0,-117.0,4.7298,30.778,41.441,16.862,0.1444399999999999,3.9143,412.21,0.62658,0.17006,highlands,LP-GRS (Prettyman et al. 2006)
1647,60.0,-112.5,57.5,62.5,-117.0,-108.0,5.6932,27.288,42.436,16.034000000000002,0.30831,4.6077,368.47,0.95397,0.25943,highlands,LP-GRS (Prettyman et al. 2006)
1648,60.0,-103.5,57.5,62.5,-108.0,-99.0,4.3988,23.551,45.851,16.975,0.30108,5.0593,494.07,1.1071,0.30124,highlands,LP-GRS (Prettyman et al. 2006)
1649,60.0,-94.5,57.5,62.5,-99.0,-90.0,6.9956000000000005,29.915999999999997,41.503,15.287999999999998,0.15991,4.6785,554.67,1.0682,0.29063,highlands,LP-GRS (Prettyman et al. 2006)
1650,60.0,-85.5,57.5,62.5,-90.0,-81.0,8.7919,22.327,43.661,14.84,0.47568,5.8777,773.74,1.4047,0.38249,highlands,LP-GRS (Prettyman et al. 2006)
1651,60.0,-76.5,57.5,62.5,-81.0,-72.0,6.8966,27.471,41.221,15.27,0.87782,6.276800000000001,1152.3,2.1293,0.58031,highlands,LP-GRS (Prettyman et al. 2006)
1652,60.0,-67.5,57.5,62.5,-72.0,-63.0,9.1473,22.93,45.265,16.197,0.048157,6.8593,1395.7,2.979,0.81228,highlands,LP-GRS (Prettyman et al. 2006)
1653,60.0,-58.5,57.5,62.5,-63.0,-54.0,8.493599999999999,29.357,40.811,16.481,0.4653899999999999,6.5586,1877.5,3.8599,1.0528,kreep,LP-GRS (Prettyman et al. 2006)
1654,60.0,-49.5,57.5,62.5,-54.0,-45.0,9.242,26.643,42.492999999999995,15.895,0.55292,7.5169,2460.0,5.7379,1.5654,kreep,LP-GRS (Prettyman et al. 2006)
1655,60.0,-40.5,57.5,62.5,-45.0,-36.0,7.9926,20.394,41.561,17.747,1.0586,10.87,3044.9,6.9701,1.9018,kreep,LP-GRS (Prettyman et al. 2006)
1656,60.0,-31.5,57.5,62.5,-36.0,-27.0,8.7706,21.258,39.714,13.997000000000002,1.5403,11.462,2889.3,6.6762,1.8216,kreep,LP-GRS (Prettyman et al. 2006)
1657,60.0,-22.5,57.5,62.5,-27.0,-18.0,10.585,14.887,39.89,15.893,1.9373,13.528,2528.5,5.9976,1.6364,kreep,LP-GRS (Prettyman et al. 2006)
1658,60.0,-13.5,57.5,62.5,-18.0,-9.0,10.975,16.776,40.861999999999995,14.387,1.4559,12.252,2454.0,5.5997,1.5277,kreep,LP-GRS (Prettyman et al. 2006)
1659,60.0,-4.5,57.5,62.5,-9.0,0.0,10.058,19.452,39.931,16.469,0.90573,11.478,2413.0,5.5794,1.5222,kreep,LP-GRS (Prettyman et al. 2006)
1660,60.0,4.5,57.5,62.5,0.0,9.0,8.889800000000001,18.72,40.796,17.909,1.0583,11.259,2286.1,5.6865,1.5514,kreep,LP-GRS (Prettyman et al. 2006)
1661,60.0,13.5,57.5,62.5,9.0,18.0,10.048,24.66,39.283,15.45,1.1685,9.9762,2176.8,5.0732,1.384,kreep,LP-GRS (Prettyman et al. 2006)
1662,60.0,22.5,57.5,62.5,18.0,27.0,10.475,21.396,42.951,16.753999999999998,0.63185,9.8418,1981.8,4.4496,1.2137,kreep,LP-GRS (Prettyman et al. 2006)
1663,60.0,31.5,57.5,62.5,27.0,36.0,10.418,24.693,41.745,14.978,1.0089,8.3884,1714.9,3.8188,1.0415,kreep,LP-GRS (Prettyman et al. 2006)
1664,60.0,40.5,57.5,62.5,36.0,45.0,8.960799999999999,23.506,43.735,17.256,0.33818,7.2868,1427.0,3.0074,0.82003,highlands,LP-GRS (Prettyman et al. 2006)
1665,60.0,49.5,57.5,62.5,45.0,54.0,12.369,27.949,41.458,12.46,0.5105799999999999,5.374099999999999,976.05,2.1249,0.5791,highlands,LP-GRS (Prettyman et al. 2006)
1666,60.0,58.5,57.5,62.5,54.0,63.0,9.2751,24.818,43.068,15.697,0.2482799999999999,6.0399,657.3,1.4837,0.40405,highlands,LP-GRS (Prettyman et al. 2006)
1667,60.0,67.5,57.5,62.5,63.0,72.0,4.0594,27.238,41.534,15.197,0.83275,5.585500000000001,619.89,1.2418,0.33801,highlands,LP-GRS (Prettyman et al. 2006)
1668,60.0,76.5,57.5,62.5,72.0,81.0,4.2601,27.359,42.815,14.457,0.82725,5.3934999999999995,605.66,0.85984,0.23374,highlands,LP-GRS (Prettyman et al. 2006)
1669,60.0,85.5,57.5,62.5,81.0,90.0,3.5138000000000003,25.483,44.91,17.112,0.64116,4.6744,623.95,0.97289,0.2646,highlands,LP-GRS (Prettyman et al. 2006)
1670,60.0,94.5,57.5,62.5,90.0,99.0,6.3777,31.585,43.429,13.537,0.32308,3.1025,710.44,1.5121,0.4118,highlands,LP-GRS (Prettyman et al. 2006)
1671,60.0,103.5,57.5,62.5,99.0,108.0,5.3144,26.636,44.046,17.574,0.47779,4.3233,863.28,1.966,0.53572,highlands,LP-GRS (Prettyman et al. 2006)
1672,60.0,112.5,57.5,62.5,108.0,117.0,5.2876,26.601000000000003,44.712,17.024,0.34946,3.8461,749.33,1.5794,0.43017,highlands,LP-GRS (Prettyman et al. 2006)
1673,60.0,121.5,57.5,62.5,117.0,126.0,4.4607,26.512,41.391,18.672,0.26896,4.9678,571.09,1.0772,0.29307,highlands,LP-GRS (Prettyman et al. 2006)
1674,60.0,130.5,57.5,62.5,126.0,135.0,5.1575999999999995,30.705,43.634,13.645,0.019781,4.182799999999999,397.06,0.88296,0.24005,highlands,LP-GRS (Prettyman et al. 2006)
1675,60.0,139.5,57.5,62.5,135.0,144.0,5.5811,28.917,43.606,15.159,0.12813,3.9563,410.23,0.54277,0.14717,highlands,LP-GRS (Prettyman et al. 2006)
1676,60.0,148.5,57.5,62.5,144.0,153.0,6.8614999999999995,26.037,43.282,17.002,0.041574,4.5718000000000005,265.64,0.62046,0.16838,highlands,LP-GRS (Prettyman et al. 2006)
1677,60.0,157.5,57.5,62.5,153.0,162.0,4.6689,28.732000000000003,43.222,16.331,0.028329,4.6720999999999995,346.82,0.44954,0.12173,highlands,LP-GRS (Prettyman et al. 2006)
1678,60.0,166.5,57.5,62.5,162.0,171.0,3.6419,27.809,46.039,14.72,0.0051137,4.77,366.83,0.51488,0.13956,highlands,LP-GRS (Prettyman et al. 2006)
1679,60.0,175.5,57.5,62.5,171.0,180.0,1.5604,27.221,44.798,17.773,0.60986,4.3995,314.35,0.55858,0.15149,highlands,LP-GRS (Prettyman et al. 2006)
1680,65.0,-175.0,62.5,67.5,-180.0,-170.0,4.5373,27.045,43.209,15.590000000000002,0.32301,4.7962,123.89,0.45086,0.12208,highlands,LP-GRS (Prettyman et al. 2006)
1681,65.0,-165.0,62.5,67.5,-170.0,-160.0,6.7792,27.589,42.737,14.632,0.4708,4.0496,150.59,0.1882,0.050378,highlands,LP-GRS (Prettyman et al. 2006)
1682,65.0,-155.0,62.5,67.5,-160.0,-150.0,6.374499999999999,27.345,43.864999999999995,14.354,0.2874799999999999,4.1917,134.69,0.31172,0.084099,highlands,LP-GRS (Prettyman et al. 2006)
1683,65.0,-145.0,62.5,67.5,-150.0,-140.0,5.0909,25.745,44.971,15.375,0.20629,4.5827,299.05,0.41069,0.11112,highlands,LP-GRS (Prettyman et al. 2006)
1684,65.0,-135.0,62.5,67.5,-140.0,-130.0,3.8826,26.792,45.491,15.979,0.15218,4.796,379.36,0.56303,0.15271,highlands,LP-GRS (Prettyman et al. 2006)
1685,65.0,-125.0,62.5,67.5,-130.0,-120.0,3.4568000000000003,27.487,43.639,15.117,0.68568,4.5966,312.98,0.74603,0.20267,highlands,LP-GRS (Prettyman et al. 2006)
1686,65.0,-115.0,62.5,67.5,-120.0,-110.0,3.933699999999999,28.627,41.901,16.532,0.34621,4.6385000000000005,429.5,0.74952,0.20362,highlands,LP-GRS (Prettyman et al. 2006)
1687,65.0,-105.0,62.5,67.5,-110.0,-100.0,5.3635,27.662,42.227,15.004,0.3999499999999999,4.580900000000001,435.53,0.88152,0.23965,highlands,LP-GRS (Prettyman et al. 2006)
1688,65.0,-95.0,62.5,67.5,-100.0,-90.0,4.5424,24.197,46.666,16.999,0.0,5.1163,612.23,1.0507,0.28583,highlands,LP-GRS (Prettyman et al. 2006)
1689,65.0,-85.0,62.5,67.5,-90.0,-80.0,6.6354999999999995,25.258999999999997,43.625,14.227,0.94264,4.9009,600.85,1.3378,0.36421,highlands,LP-GRS (Prettyman et al. 2006)
1690,65.0,-75.0,62.5,67.5,-80.0,-70.0,9.684,21.013,45.154,15.573,0.2715599999999999,6.1898,757.94,1.6176,0.4406,highlands,LP-GRS (Prettyman et al. 2006)
1691,65.0,-65.0,62.5,67.5,-70.0,-60.0,8.3439,28.143,42.19,16.059,0.1428,4.6716,1016.7,1.9122,0.52104,highlands,LP-GRS (Prettyman et al. 2006)
1692,65.0,-55.0,62.5,67.5,-60.0,-50.0,10.255,27.248,42.094,15.668,0.0,5.5498,1437.0,3.2889,0.89688,highlands,LP-GRS (Prettyman et al. 2006)
1693,65.0,-45.0,62.5,67.5,-50.0,-40.0,9.0364,25.034,40.896,17.24,0.76635,6.8979,2277.8,5.3667,1.4641,kreep,LP-GRS (Prettyman et al. 2006)
1694,65.0,-35.0,62.5,67.5,-40.0,-30.0,7.6501,25.897,42.57,15.645,0.2435399999999999,7.8272,2647.6,6.0156,1.6413,kreep,LP-GRS (Prettyman et al. 2006)
1695,65.0,-25.0,62.5,67.5,-30.0,-20.0,10.931,24.551,41.325,16.168,0.69641,8.615,2330.7,5.5569,1.516,kreep,LP-GRS (Prettyman et al. 2006)
1696,65.0,-15.0,62.5,67.5,-20.0,-10.0,10.151,22.632,42.364,16.078,0.96647,8.691,2279.7,5.4492,1.4866,kreep,LP-GRS (Prettyman et al. 2006)
1697,65.0,-5.0,62.5,67.5,-10.0,0.0,10.171,23.667,42.729,17.034,0.5127900000000001,8.047,2238.8,5.221,1.4243,kreep,LP-GRS (Prettyman et al. 2006)
1698,65.0,5.0,62.5,67.5,0.0,10.0,9.6265,27.32,43.289,16.765,0.34554,6.5116,2027.2,4.6468,1.2676,kreep,LP-GRS (Prettyman et al. 2006)
1699,65.0,15.0,62.5,67.5,10.0,20.0,9.5713,22.704,43.97,16.552,0.57358,7.799499999999999,1921.9,4.4745,1.2205,kreep,LP-GRS (Prettyman et al. 2006)
1700,65.0,25.0,62.5,67.5,20.0,30.0,7.8927,24.511,43.55,16.878,1.1234,6.8051,1858.8,3.7941,1.0348,kreep,LP-GRS (Prettyman et al. 2006)
1701,65.0,35.0,62.5,67.5,30.0,40.0,5.2969,27.44,43.967,17.093,0.81675,6.2754,1739.5,3.3177,0.90474,highlands,LP-GRS (Prettyman et al. 2006)
1702,65.0,45.0,62.5,67.5,40.0,50.0,9.3007,27.046,42.748000000000005,15.662,0.30261,5.285299999999999,1074.4,2.2579,0.6154,highlands,LP-GRS (Prettyman et al. 2006)
1703,65.0,55.0,62.5,67.5,50.0,60.0,7.6881,24.914,44.479,15.803,0.2754899999999999,5.2857,678.47,1.5219,0.41447,highlands,LP-GRS (Prettyman et al. 2006)
1704,65.0,65.0,62.5,67.5,60.0,70.0,6.8454,27.985,44.078,14.508,0.29148,4.6213999999999995,499.33,0.97189,0.26433,highlands,LP-GRS (Prettyman et al. 2006)
1705,65.0,75.0,62.5,67.5,70.0,80.0,8.5014,33.324999999999996,40.379,12.327,0.231,3.34,287.11,0.66341,0.18011,highlands,LP-GRS (Prettyman et al. 2006)
1706,65.0,85.0,62.5,67.5,80.0,90.0,4.7438,31.5,44.138,14.712,0.22554,3.8301,454.8,0.65422,0.1776,highlands,LP-GRS (Prettyman et al. 2006)
1707,65.0,95.0,62.5,67.5,90.0,100.0,4.6511,28.766,43.733,16.42,0.21386,3.8173,563.39,1.0895,0.29643,highlands,LP-GRS (Prettyman et al. 2006)
1708,65.0,105.0,62.5,67.5,100.0,110.0,8.7005,26.973999999999997,43.776,15.345,0.40016,3.3854,557.49,1.3598,0.37021,highlands,LP-GRS (Prettyman et al. 2006)
1709,65.0,115.0,62.5,67.5,110.0,120.0,5.7354,26.943,42.718,17.294999999999998,0.4577,3.695,564.26,1.1418,0.31072,highlands,LP-GRS (Prettyman et al. 2006)
1710,65.0,125.0,62.5,67.5,120.0,130.0,6.296200000000001,27.623,42.862,15.361,0.17984,4.0051000000000005,473.01,0.86453,0.23502,highlands,LP-GRS (Prettyman et al. 2006)
1711,65.0,135.0,62.5,67.5,130.0,140.0,5.779999999999999,23.477,46.241,15.129,0.33863,4.7243,336.36,0.72679,0.19741,highlands,LP-GRS (Prettyman et al. 2006)
1712,65.0,145.0,62.5,67.5,140.0,150.0,6.1515,29.457,42.956,14.593,0.23781,4.1047,316.85,0.56814,0.1541,highlands,LP-GRS (Prettyman et al. 2006)
1713,65.0,155.0,62.5,67.5,150.0,160.0,2.6293,28.682,45.255,16.163,0.30601,4.6983,323.1,0.45202,0.1224,highlands,LP-GRS (Prettyman et al. 2006)
1714,65.0,165.0,62.5,67.5,160.0,170.0,7.3529,24.977,46.402,15.748,0.0292969999999999,4.0659,223.87,0.2496,0.067141,highlands,LP-GRS (Prettyman et al. 2006)
1715,65.0,175.0,62.5,67.5,170.0,180.0,5.559,27.249,43.468,15.829,0.2092,4.5638,167.1,0.35424,0.095708,highlands,LP-GRS (Prettyman et al. 2006)
1716,70.0,-174.0,67.5,72.5,-180.0,-168.0,6.5747,24.329,45.017,15.874,0.25974,4.2385,38.854,0.37855,0.10234,highlands,LP-GRS (Prettyman et al. 2006)
1717,70.0,-162.0,67.5,72.5,-168.0,-156.0,5.004,26.418000000000003,45.981,13.883,0.095482,4.5558000000000005,38.926,0.38473,0.10403,highlands,LP-GRS (Prettyman et al. 2006)
1718,70.0,-150.0,67.5,72.5,-156.0,-144.0,3.4585,26.699,46.253,15.732,0.14834,4.6779,306.24,0.38644,0.1045,highlands,LP-GRS (Prettyman et al. 2006)
1719,70.0,-138.0,67.5,72.5,-144.0,-132.0,5.4094999999999995,26.611,44.274,13.943,0.2991499999999999,4.688400000000001,391.0,0.50466,0.13677,highlands,LP-GRS (Prettyman et al. 2006)
1720,70.0,-126.0,67.5,72.5,-132.0,-120.0,5.1011,25.609,42.512,16.499,0.45268,4.899,235.35,0.64866,0.17608,highlands,LP-GRS (Prettyman et al. 2006)
1721,70.0,-114.0,67.5,72.5,-120.0,-108.0,5.2674,24.585,44.907,16.118,0.23542,5.0085,341.65,0.73581,0.19988,highlands,LP-GRS (Prettyman et al. 2006)
1722,70.0,-102.0,67.5,72.5,-108.0,-96.0,6.2485,25.731,43.438,16.169,0.077848,4.5552,439.04,0.93808,0.2551,highlands,LP-GRS (Prettyman et al. 2006)
1723,70.0,-90.0,67.5,72.5,-96.0,-84.0,6.8094,26.473999999999997,43.583,14.136,0.5043,4.6649,590.39,0.96172,0.26155,highlands,LP-GRS (Prettyman et al. 2006)
1724,70.0,-78.0,67.5,72.5,-84.0,-72.0,7.642,26.412000000000003,43.27,14.602,0.3336,4.9176,801.83,1.3214,0.35975,highlands,LP-GRS (Prettyman et al. 2006)
1725,70.0,-66.0,67.5,72.5,-72.0,-60.0,6.264799999999999,24.194,41.335,17.588,0.80328,5.621099999999999,971.05,1.9845,0.54077,highlands,LP-GRS (Prettyman et al. 2006)
1726,70.0,-54.0,67.5,72.5,-60.0,-48.0,7.5447,24.091,43.7,17.82,0.22128,5.311599999999999,1366.1,2.8846,0.78649,highlands,LP-GRS (Prettyman et al. 2006)
1727,70.0,-42.0,67.5,72.5,-48.0,-36.0,7.9536,26.308,43.152,16.711000000000002,0.33737,5.0833,1764.1,3.7363,1.019,kreep,LP-GRS (Prettyman et al. 2006)
1728,70.0,-30.0,67.5,72.5,-36.0,-24.0,8.1193,27.349,42.797,15.604,0.65003,6.346499999999999,1819.8,4.0063,1.0927,kreep,LP-GRS (Prettyman et al. 2006)
1729,70.0,-18.0,67.5,72.5,-24.0,-12.0,7.4976,28.223,41.737,17.816000000000003,0.52883,5.5771,1683.5,3.8197,1.0418,kreep,LP-GRS (Prettyman et al. 2006)
1730,70.0,-6.0,67.5,72.5,-12.0,0.0,6.7738000000000005,26.344,43.702000000000005,17.793999999999997,0.83451,5.5177,1456.9,3.3764,0.92076,highlands,LP-GRS (Prettyman et al. 2006)
1731,70.0,6.0,67.5,72.5,0.0,12.0,7.0535,29.553,43.6,17.833,0.0955299999999999,4.7152,1571.6,3.074,0.83821,highlands,LP-GRS (Prettyman et al. 2006)
1732,70.0,18.0,67.5,72.5,12.0,24.0,6.584099999999999,23.491999999999997,45.867,17.964,0.30429,6.1734,1585.3,3.2633,0.88989,highlands,LP-GRS (Prettyman et al. 2006)
1733,70.0,30.0,67.5,72.5,24.0,36.0,6.4303,25.613999999999997,44.71,15.679000000000002,0.4996699999999999,6.0641,1416.9,3.0295,0.82604,highlands,LP-GRS (Prettyman et al. 2006)
1734,70.0,42.0,67.5,72.5,36.0,48.0,5.2124999999999995,26.664,45.566,16.725,0.41113,5.1899,1224.9,2.1995,0.59947,highlands,LP-GRS (Prettyman et al. 2006)
1735,70.0,54.0,67.5,72.5,48.0,60.0,7.5366,27.46,42.239,16.003,0.37887,4.4419,737.9,1.3344,0.3633,highlands,LP-GRS (Prettyman et al. 2006)
1736,70.0,66.0,67.5,72.5,60.0,72.0,6.1956,24.063,44.444,17.029,0.14702,4.5982,504.85,0.97846,0.26612,highlands,LP-GRS (Prettyman et al. 2006)
1737,70.0,78.0,67.5,72.5,72.0,84.0,3.2284,29.058,45.075,14.485,0.42954,4.0515,524.36,0.81591,0.22174,highlands,LP-GRS (Prettyman et al. 2006)
1738,70.0,90.0,67.5,72.5,84.0,96.0,6.0512999999999995,29.247,42.145,14.541,0.47632,3.9707,365.25,0.9056,0.24623,highlands,LP-GRS (Prettyman et al. 2006)
1739,70.0,102.0,67.5,72.5,96.0,108.0,3.3921,24.843,44.807,18.257,0.43755,4.2545,443.56,0.88907,0.24172,highlands,LP-GRS (Prettyman et al. 2006)
1740,70.0,114.0,67.5,72.5,108.0,120.0,5.904100000000001,30.891999999999996,42.684,13.957,0.22119,3.1731000000000003,330.79,0.91808,0.24964,highlands,LP-GRS (Prettyman et al. 2006)
1741,70.0,126.0,67.5,72.5,120.0,132.0,5.4125,25.008000000000003,46.166,14.081,0.1637,4.2149,384.38,0.75885,0.20617,highlands,LP-GRS (Prettyman et al. 2006)
1742,70.0,138.0,67.5,72.5,132.0,144.0,6.0333,23.097,43.718,16.996,0.42372,4.9287,214.57,0.71025,0.1929,highlands,LP-GRS (Prettyman et al. 2006)
1743,70.0,150.0,67.5,72.5,144.0,156.0,6.8641,26.385,43.954,15.145,0.32502,4.1384,141.95,0.66292,0.17998,highlands,LP-GRS (Prettyman et al. 2006)
1744,70.0,162.0,67.5,72.5,156.0,168.0,2.9005,26.879,44.273,16.936999999999998,0.37072,4.4531,252.82,0.30964,0.083531,highlands,LP-GRS (Prettyman et al. 2006)
1745,70.0,174.0,67.5,72.5,168.0,180.0,5.0415,28.13,41.620000000000005,16.866999999999997,0.21413,4.3131,259.6,0.31213,0.08421,highlands,LP-GRS (Prettyman et al. 2006)
